Ticker,Date,Close,High,Low,Open,Interval
MU,2019-10-28,47.1771354675293,47.94749097439138,45.304870240567006,47.294150881760395,1wk
MU,2019-11-04,46.016719818115234,48.65934426707634,45.78268899007071,48.162022247739074,1wk
MU,2019-11-11,46.523799896240234,47.313662451884994,44.63203486501088,45.55841604808357,1wk
MU,2019-11-18,44.72954559326172,47.2063951551446,43.92018359240129,46.75783290310853,1wk
MU,2019-11-25,46.328765869140625,47.06987221040332,44.79780079135053,44.95382259163955,1wk
MU,2019-12-02,46.73832702636719,47.12838340042391,43.442362197133065,46.38727703368679,1wk
MU,2019-12-09,49.927024841308594,51.019177451878974,45.275620001482814,46.3872758022236,1wk
MU,2019-12-16,53.6910514831543,54.53941974100133,51.067930234170554,51.44823311803809,1wk
MU,2019-12-23,52.68666458129883,54.71495185276287,52.55014596107594,53.85683002869321,1wk
MU,2019-12-30,53.17423629760742,54.11037094183248,51.3507305703697,52.43313357911012,1wk
MU,2020-01-06,55.26102066040039,57.026020246011804,51.83829089100878,52.41362195992111,1wk
MU,2020-01-13,56.226417541503906,56.85050482911939,54.45166792240225,55.592576797601744,1wk
MU,2020-01-20,56.32392501831055,59.05431225032426,55.816856929928576,55.9436220920974,1wk
MU,2020-01-27,51.7700309753418,55.76809176633911,51.38972808544852,53.77881482537017,1wk
MU,2020-02-03,55.46579360961914,57.698854512855796,51.68226100751062,51.92604525754604,1wk
MU,2020-02-10,57.045528411865234,59.668646242426014,54.80271350887368,54.9002257447133,1wk
MU,2020-02-17,55.573062896728516,58.75200808763991,54.50040989475211,55.651071927500745,1wk
MU,2020-02-24,51.25320816040039,54.081103565125545,47.186884452016265,51.98456099746166,1wk
MU,2020-03-02,50.1903076171875,54.22737460714987,48.756854892980954,51.877294350102304,1wk
MU,2020-03-09,41.921142578125,47.39165819457927,37.05520715917225,44.34923170096385,1wk
MU,2020-03-16,35.21221160888672,38.166876698554,30.356026012338177,36.42137988458881,1wk
MU,2020-03-23,42.398963928222656,44.612525762147655,34.8026444412037,36.070325744753774,1wk
MU,2020-03-30,40.19515609741211,44.43700137913865,38.352147406457085,43.07180782739625,1wk
MU,2020-04-06,44.983070373535156,48.57157479298924,42.26243727968203,42.272187012843354,1wk
MU,2020-04-13,44.56376647949219,47.17713422065149,43.28633553173393,43.78365753881468,1wk
MU,2020-04-20,43.06205368041992,43.95918173618533,40.16589533715114,43.413103627464956,1wk
MU,2020-04-27,43.9396858215332,48.89338111691474,43.41311081379971,43.88117624738946,1wk
MU,2020-05-04,47.05036926269531,47.25514717915679,42.52573331115873,43.09131094517423,1wk
MU,2020-05-11,43.30584716796875,47.51843998923693,41.4530848175673,46.55305614928366,1wk
MU,2020-05-18,43.822669982910156,45.87046059435776,43.1400768322813,44.69054532558082,1wk
MU,2020-05-25,46.71881866455078,48.34729956815596,42.80852050079527,45.07083829226903,1wk
MU,2020-06-01,52.38437271118164,53.45702216651864,44.43700287076912,46.309268269724086,1wk
MU,2020-06-08,47.479427337646484,53.281494227169,46.182496839434954,53.14497561892074,1wk
MU,2020-06-15,49.56622314453125,51.43848468792731,45.928958299762606,46.182496042005624,1wk
MU,2020-06-22,47.28440856933594,50.122057918868606,46.1044896278227,49.829513757591265,1wk
MU,2020-06-29,48.59108352661133,51.16544487798227,46.39702504944026,47.47942410683494,1wk
MU,2020-07-06,49.439453125,50.15130278193424,47.51843179282008,49.48820923742096,1wk
MU,2020-07-13,48.24003219604492,50.98016499071809,46.75782339856795,50.03428455932202,1wk
MU,2020-07-20,48.776363372802734,52.85243718163524,48.30829796143459,48.42531338431332,1wk
MU,2020-07-27,48.815364837646484,50.424338829716476,47.888983843504626,49.34193604749778,1wk
MU,2020-08-03,47.537933349609375,50.20005717080516,46.85533663959314,49.1371575891685,1wk
MU,2020-08-10,44.46625900268555,48.503330514011566,44.173718559217924,47.635455199934185,1wk
MU,2020-08-17,41.59934997558594,44.79779858382574,41.19954389955596,44.758795925565295,1wk
MU,2020-08-24,44.554012298583984,44.68078116183033,41.82362919082229,42.04791027511796,1wk
MU,2020-08-31,45.324378967285156,46.99186277325897,43.77391058983931,44.222472832407696,1wk
MU,2020-09-07,44.94407653808594,45.324379474951556,43.344852024162066,43.871427038216055,1wk
MU,2020-09-14,49.478458404541016,50.87290104412035,47.099121484744806,47.14787759608347,1wk
MU,2020-09-21,47.918243408203125,50.32683358285306,46.592056165802404,48.376559101641035,1wk
MU,2020-09-28,45.39263153076172,50.102545537278345,45.34387541944257,48.40580533646072,1wk
MU,2020-10-05,48.64959716796875,49.34194372783639,45.811947898227054,45.82170135391726,1wk
MU,2020-10-12,50.32683181762695,51.43848763774967,48.83487308218364,49.322441685385066,1wk
MU,2020-10-19,51.5359992980957,53.48627368924185,50.024537388928074,50.67788124428569,1wk
MU,2020-10-26,49.088401794433594,51.57500065706574,48.07425831701526,51.09718556087535,1wk
MU,2020-11-02,53.788570404052734,54.032354715840476,48.210784159996166,49.527221675562,1wk
MU,2020-11-09,56.48969650268555,56.7432305299123,53.008457106640144,55.065997128586105,1wk
MU,2020-11-16,59.8734245300293,61.08259255395045,58.12792807952289,58.235193764839934,1wk
MU,2020-11-23,62.63306427001953,63.188892164367026,60.7510454974273,61.05333936201317,1wk
MU,2020-11-30,71.51654815673828,72.53069158832088,61.99921584134225,62.95484599053187,1wk
MU,2020-12-07,68.77641296386719,72.75497379872601,67.6745108074202,71.46779322741345,1wk
MU,2020-12-14,69.68329620361328,72.50144182462115,69.26398695344399,69.62479035837754,1wk
MU,2020-12-21,68.82518768310547,69.99534938669419,67.91830975892687,68.25960630249803,1wk
MU,2020-12-28,73.31080627441406,73.79837481642541,67.42097739415235,70.00509215475358,1wk
MU,2021-01-04,75.4951171875,82.06754700647821,71.91636559365698,74.57849331554371,1wk
MU,2021-01-11,78.71308898925781,80.1660415743801,74.51999536006343,74.68576692594358,1wk
MU,2021-01-18,80.23429870605469,85.0807324497033,78.94711772188244,79.2591613713876,1wk
MU,2021-01-25,76.32398223876953,81.4239528589761,72.481946887418,81.12166272008585,1wk
MU,2021-02-01,79.08362579345703,80.47807229341767,76.5287710791939,77.61116653161035,1wk
MU,2021-02-08,85.82183074951172,86.12412091381842,79.278660748611,79.71746953161795,1wk
MU,2021-02-15,88.69847869873047,89.2153002236753,82.78914965546487,87.00174205615343,1wk
MU,2021-02-22,89.25431060791016,90.78527578091375,80.39031664541523,87.30403612307975,1wk
MU,2021-03-01,86.71894073486328,93.3693753161935,79.81496842987026,92.1894603433436,1wk
MU,2021-03-08,85.58777618408203,87.97686643656883,82.75988467171388,86.36788880524207,1wk
MU,2021-03-15,88.2596664428711,93.11584533388428,83.99831437498324,85.58778526763587,1wk
MU,2021-03-22,85.80232238769531,90.12218059420167,78.48879319652474,89.54685320222208,1wk
MU,2021-03-29,90.11243438720703,92.03344846798888,83.13044829646797,85.57804481036746,1wk
MU,2021-04-05,92.9305419921875,93.99343755573395,90.17090300397086,91.59460186948354,1wk
MU,2021-04-12,88.40593719482422,94.5492967485356,87.22601470165796,92.8233072742226,1wk
MU,2021-04-19,83.89104461669922,88.4254336787749,81.81400524490587,88.4156802245301,1wk
MU,2021-04-26,83.93006896972656,87.94763741287932,83.22796890784478,84.32012538629503,1wk
MU,2021-05-03,83.84228515625,84.84667510731684,79.99048942193402,84.80766873333205,1wk
MU,2021-05-10,77.71842193603516,82.88665141170607,74.51022750480523,82.8378915820523,1wk
MU,2021-05-17,78.71308898925781,79.95151016455515,74.26646500273179,77.13336378576206,1wk
MU,2021-05-24,82.04804992675781,82.64288426115924,77.72819149020864,79.39567534182825,1wk
MU,2021-05-31,81.6775131225586,83.62778798023386,79.85400345233728,82.808668671362,1wk
MU,2021-06-07,77.36737060546875,82.86715045674853,76.56775851555062,81.12165423028104,1wk
MU,2021-06-14,75.03679656982422,81.04364465292389,74.2371844486018,77.52339914078836,1wk
MU,2021-06-21,79.9905014038086,80.78036013612552,73.82763474546485,74.93929053157989,1wk
MU,2021-06-28,78.332763671875,83.27670838566202,76.9285638914887,80.5755744992081,1wk
MU,2021-07-05,76.78229522705078,79.77596590663066,74.0714152068085,78.78132931146558,1wk
MU,2021-07-12,73.14505004882812,78.7520894542785,72.97927105570699,76.79206142247264,1wk
MU,2021-07-19,74.05191802978516,75.31959186914564,71.38003686494714,72.00412404979977,1wk
MU,2021-07-26,75.65113830566406,76.16795978037524,70.70719348650722,73.92514146553563,1wk
MU,2021-08-02,79.96123504638672,81.02413081923761,75.54386556893303,77.07483038137931,1wk
MU,2021-08-09,69.15673065185547,80.00025934120065,67.09919049882667,79.69796918023181,1wk
MU,2021-08-16,68.48390197753906,70.09287271467655,67.32348610604741,68.45464160656803,1wk
MU,2021-08-23,72.16016387939453,75.1148288586976,67.18696488375615,69.0787262832148,1wk
MU,2021-08-30,71.97486877441406,72.89150005209613,70.51216308774993,72.27716634199129,1wk
MU,2021-09-06,71.67256164550781,73.74960054959436,69.34198506608871,71.92609932084035,1wk
MU,2021-09-13,72.45270538330078,73.34982992636894,69.97585571375473,72.7062357282718,1wk
MU,2021-09-20,72.20890045166016,72.93049977478276,69.42000793506949,70.79494728642074,1wk
MU,2021-09-27,69.3217544555664,74.09684034340641,68.45266978150839,71.91924883878235,1wk
MU,2021-10-04,68.47219848632812,69.98576936561808,67.40780936659905,68.94091442245586,1wk
MU,2021-10-11,66.08952331542969,68.70654373291819,64.12675613978728,68.25735460642218,1wk
MU,2021-10-18,65.92353057861328,67.57381085030596,64.7321991427666,65.43528047868301,1wk
MU,2021-10-25,67.47616577148438,69.44870044814907,65.86493886928547,67.983950073442,1wk
MU,2021-11-01,71.20640563964844,72.00713565007386,67.31993831469578,67.34923213396272,1wk
MU,2021-11-08,75.48347473144531,76.18654867595674,71.40170325723325,71.59700033346878,1wk
MU,2021-11-15,81.07879638671875,81.88929320052175,73.42303971927493,75.9326445010895,1wk
MU,2021-11-22,81.45965576171875,85.64884307251889,80.05350035222602,81.6940212050561,1wk
MU,2021-11-29,79.70196533203125,86.95736360221693,78.74499166196033,82.39710107202173,1wk
MU,2021-12-06,83.52983856201172,84.99458904718823,78.63756985549244,79.90702325602123,1wk
MU,2021-12-13,81.04952239990234,85.32659089993139,79.03793422798682,84.57468897017162,1wk
MU,2021-12-20,92.20115661621094,92.76752857871698,79.00864291609291,80.2097341140527,1wk
MU,2021-12-27,91.0579833984375,94.57713096602876,89.99245938843833,91.6151817011557,1wk
MU,2022-01-03,92.32878112792969,96.23894668054585,91.38057224618136,91.80091534140956,1wk
MU,2022-01-10,95.1734390258789,95.90659513538924,88.99537717472712,92.14306193151278,1wk
MU,2022-01-17,80.08998107910156,93.79511060051962,79.68918545578423,93.38454493130453,1wk
MU,2022-01-24,77.48970794677734,82.88574096118488,73.82392748624756,78.46724940291863,1wk
MU,2022-01-31,79.3470230102539,83.26696558697284,76.26776652147068,77.1866577008534,1wk
MU,2022-02-07,87.7441177368164,92.51451706133261,78.67253478105498,79.53276852408443,1wk
MU,2022-02-14,88.76077270507812,94.33275636739332,86.71770705686262,89.92404203854925,1wk
MU,2022-02-21,88.07649230957031,91.85958079924715,81.90820750540888,87.82232941789444,1wk
MU,2022-02-28,80.07041931152344,91.95731880651566,78.71162990992784,86.46353347710664,1wk
MU,2022-03-07,71.1845703125,81.1066178312981,71.008612547686,79.92379353484556,1wk
MU,2022-03-14,77.62657165527344,79.37636432219844,66.80518043063233,70.13860042073597,1wk
MU,2022-03-21,76.3459701538086,78.09576988674232,73.39379885956012,77.21598126989744,1wk
MU,2022-03-28,74.46912384033203,84.30319053793293,72.3967328394838,76.8249953590508,1wk
MU,2022-04-04,70.6162109375,76.52863098632488,69.33388400780862,75.27566918200941,1wk
MU,2022-04-11,68.64864349365234,72.1921810343449,68.60948751622469,69.05977752252319,1wk
MU,2022-04-18,67.94386291503906,74.61980442055292,67.84596923070777,68.76611609209704,1wk
MU,2022-04-25,66.74964904785156,69.82332333682962,64.46886302445478,66.97478665668109,1wk
MU,2022-05-02,68.864013671875,72.33903092836262,66.15252695067282,66.72027755322834,1wk
MU,2022-05-09,70.40084075927734,71.09584261909073,64.47863865738593,67.73829379488595,1wk
MU,2022-05-16,67.44463348388672,73.15148875236135,64.71356548678699,69.99950330477874,1wk
MU,2022-05-23,71.77128601074219,71.88875397968465,64.50801796656418,67.31739114253868,1wk
MU,2022-05-30,68.46268463134766,73.8171449606824,67.65021463393032,71.91812050123501,1wk
MU,2022-06-06,61.29729461669922,70.61620682947985,60.96447619002418,69.2457771351425,1wk
MU,2022-06-13,54.5723991394043,59.67234801032399,52.46781184934884,58.75220486687547,1wk
MU,2022-06-20,57.205589294433594,57.75376193847201,53.79909666547921,55.61980907998187,1wk
MU,2022-06-27,52.516761779785156,59.3101680102604,50.31428814243551,58.321503709396275,1wk
MU,2022-07-04,58.004150390625,59.26937541396832,51.089554174517694,51.177825774784246,1wk
MU,2022-07-11,60.348243713378906,60.51498061154495,56.21910254934001,56.993930580054645,1wk
MU,2022-07-18,60.112850189208984,62.45694666687504,58.984935873498685,60.89748444554032,1wk
MU,2022-07-25,60.67190170288086,61.19172119080317,58.406266803576,60.17169479741154,1wk
MU,2022-08-01,61.2603874206543,63.74179484405016,59.710734970691604,61.29962007544624,1wk
MU,2022-08-08,63.79084396362305,64.16354299742032,56.631048365361856,60.799422950680686,1wk
MU,2022-08-15,59.347835540771484,63.869299630164214,59.12225339921263,63.457360517001604,1wk
MU,2022-08-22,56.52314758300781,60.09323640636181,56.25833280877906,58.41607991101113,1wk
MU,2022-08-29,55.24812316894531,57.67068160100905,53.73769963804393,56.20930075912841,1wk
MU,2022-09-05,56.3368034362793,56.57219563174279,52.70786879540992,55.248125288877695,1wk
MU,2022-09-12,51.8349494934082,57.02334945922302,50.50107310269352,56.35640939315001,1wk
MU,2022-09-19,49.13777160644531,51.75649319640214,47.519463958689975,50.97185884523909,1wk
MU,2022-09-26,49.13777160644531,51.06013044358442,47.87255035207127,48.97103844369954,1wk
MU,2022-10-03,52.0032958984375,54.25405370530387,49.7721958070538,50.13585417016851,1wk
MU,2022-10-10,51.81654739379883,54.96170653054574,49.467505023211096,52.16054800271632,1wk
MU,2022-10-17,55.089481353759766,55.31553943878867,50.7747125257319,53.664328970527016,1wk
MU,2022-10-24,53.11393356323242,56.45566652932043,50.578144452831374,55.2664028376948,1wk
MU,2022-10-31,55.197601318359375,55.93474877386595,51.02043240382211,52.98615895183965,1wk
MU,2022-11-07,61.4486083984375,62.09729796769068,54.50959277938182,55.46297129378634,1wk
MU,2022-11-14,57.57612991333008,63.33570905105099,55.54159957430786,60.878547222446805,1wk
MU,2022-11-21,57.409034729003906,58.11669737567831,55.846282217148115,57.025718711830365,1wk
MU,2022-11-28,53.742958068847656,56.92743261829714,51.708431620775656,56.337716220051064,1wk
MU,2022-12-05,53.92970657348633,54.902742860460776,51.541348527511225,53.438274938500925,1wk
MU,2022-12-12,51.17769241333008,56.89795659564379,50.7354031725685,52.60284496719471,1wk
MU,2022-12-19,49.33973693847656,51.393921324190586,47.6000684994371,51.27597503219325,1wk
MU,2022-12-26,49.235294342041016,50.328755872074055,47.79704933760929,48.87080841798268,1wk
MU,2023-01-02,55.92412185668945,56.436374256390344,48.811699365651236,49.806652370523814,1wk
MU,2023-01-09,56.08173751831055,57.59879226378032,54.820810850833276,55.97337592822586,1wk
MU,2023-01-16,57.588932037353516,57.72684540481842,54.45631444718026,56.308303079362716,1wk
MU,2023-01-23,62.9183235168457,63.38131787002695,57.9829751453943,58.04207872868774,1wk
MU,2023-01-30,61.48008346557617,62.967582633461376,57.77610956390225,61.8248669210224,1wk
MU,2023-02-06,58.928672790527344,61.460379107155006,58.36716617604464,60.031983571528365,1wk
MU,2023-02-13,58.1307373046875,61.38156963756015,57.63818740671983,58.92866949222383,1wk
MU,2023-02-20,57.3131103515625,58.85971683642659,55.98322703915454,57.470726179387576,1wk
MU,2023-02-27,55.93397521972656,58.67255569782162,53.90467168199748,58.28836355205778,1wk
MU,2023-03-06,54.111541748046875,57.77611484541668,53.7175002562095,56.426525178481484,1wk
MU,2023-03-13,55.81575012207031,56.859957180665376,51.973859701484784,53.16583322158591,1wk
MU,2023-03-20,60.24870300292969,60.8594638204976,55.24439802407772,55.855158841645626,1wk
MU,2023-03-27,59.44092559814453,63.460131065787834,56.95847350436879,60.27825897452838,1wk
MU,2023-04-03,57.80403137207031,59.324148152154265,55.28694713460456,59.03789471770956,1wk
MU,2023-04-10,61.82148742675781,63.5291537707571,60.00524051060766,60.39020525517748,1wk
MU,2023-04-17,60.34085464477539,62.63090473336158,59.097118272684185,61.41678364233588,1wk
MU,2023-04-24,63.52915573120117,63.60812479173032,57.280870021284905,59.324147394325756,1wk
MU,2023-05-01,60.43955993652344,63.2725090424883,59.126731332472204,63.0652209100779,1wk
MU,2023-05-08,60.13356018066406,61.50561933779068,58.78124705370908,60.4593019003605,1wk
MU,2023-05-15,67.28996276855469,67.70453900311979,61.002196852821925,61.42664610180147,1wk
MU,2023-05-22,72.97561645507812,73.62709240728233,63.92399645631731,64.90121415007586,1wk
MU,2023-05-29,68.27704620361328,73.80475134571621,67.04318311247857,73.42965967713623,1wk
MU,2023-06-05,64.5853500366211,68.60280920998396,63.18368293643862,68.60280920998396,1wk
MU,2023-06-12,66.78656005859375,69.58989401840165,64.94069774726377,64.99004776348599,1wk
MU,2023-06-19,64.4372787475586,66.74707486780862,64.00295643602858,66.45094464978284,1wk
MU,2023-06-26,62.2952880859375,67.07280295343577,62.087999964586075,64.78275307305823,1wk
MU,2023-07-03,59.979705810546875,63.6091436499616,59.831362081495016,62.738868236102014,1wk
MU,2023-07-10,63.371788024902344,64.81565116244853,59.910470113708584,60.15770710736528,1wk
MU,2023-07-17,64.92443084716797,65.42879638648255,62.639959850499736,63.09487497701093,1wk
MU,2023-07-24,70.41310119628906,71.54050141858647,64.28162603835314,64.63764795540234,1wk
MU,2023-07-31,69.13735961914062,70.97679599272504,66.41775256731488,70.333985816535,1wk
MU,2023-08-07,63.65858840942383,69.4538245600569,63.36190097772357,69.07801947389328,1wk
MU,2023-08-14,62.887203216552734,67.72316208592486,61.067538753010915,63.658585218758176,1wk
MU,2023-08-21,63.01577377319336,65.50791965088496,61.937820199553,62.9762149440141,1wk
MU,2023-08-28,69.61205291748047,69.8395142897335,63.94538479330024,64.99366731611669,1wk
MU,2023-09-04,69.40438079833984,70.37355329581067,68.33631499583947,69.13736812025252,1wk
MU,2023-09-11,69.1076889038086,71.43172292079427,68.54398880172751,70.04719410399377,1wk
MU,2023-09-18,68.11872863769531,71.51082023659396,67.04077904830028,69.86917064598597,1wk
MU,2023-09-25,67.27812957763672,68.4253128510499,63.12455109785129,67.53525816393179,1wk
MU,2023-10-02,69.3022232055664,69.66874712303157,66.42948799011457,67.5983937305676,1wk
MU,2023-10-09,68.55927276611328,70.05507755884105,67.93519887346278,68.9555133972701,1wk
MU,2023-10-16,66.5879898071289,69.37156739403423,66.50874016395603,68.36116089539685,1wk
MU,2023-10-23,65.03274536132812,68.54936292371197,63.27938684824714,66.19174294283232,1wk
MU,2023-10-30,71.89759063720703,72.50185590401689,64.55725726054689,65.73607106918605,1wk
MU,2023-11-06,74.65145111083984,75.38449136962308,71.03576761486318,71.89759042506421,1wk
MU,2023-11-13,76.83076477050781,77.20719678033292,72.69997366044304,73.45283012243162,1wk
MU,2023-11-20,76.14726257324219,78.16808317704036,75.59252261528091,76.6128372334006,1wk
MU,2023-11-27,75.2160873413086,78.27703075630897,73.29432529088467,76.14725164329315,1wk
MU,2023-12-04,74.25521850585938,74.88920056432241,72.2443059556411,74.7108926380258,1wk
MU,2023-12-11,80.64457702636719,82.20971593270899,76.24632002137584,76.46425276416903,1wk
MU,2023-12-18,85.67681121826172,86.66740912940067,77.89071103209665,80.82287994214845,1wk
MU,2023-12-25,84.65080261230469,87.16037704750903,84.34330855009597,85.99982005031423,1wk
MU,2024-01-01,82.77608489990234,83.57954877841951,79.92926682715918,83.32164632557559,1wk
MU,2024-01-08,81.7246322631836,84.81943841700638,81.0005318525903,83.21251852732863,1wk
MU,2024-01-15,86.80330657958984,87.0810442014377,81.66513787205665,81.87344108844255,1wk
MU,2024-01-22,87.33893585205078,89.31286304961509,85.59314700085282,87.55715283664156,1wk
MU,2024-01-29,85.78162384033203,88.84666654657384,83.93664388535412,87.78530776110009,1wk
MU,2024-02-05,84.8690414428711,86.5156394280849,81.8039989610832,86.03951243001649,1wk
MU,2024-02-12,78.85797119140625,86.20813289347966,78.60999014992385,84.83927270111704,1wk
MU,2024-02-19,85.30548858642578,86.11886619814322,78.51080874164472,78.68935541581595,1wk
MU,2024-02-26,94.38159942626953,95.28424661136523,88.10271673992858,88.95577225029,1wk
MU,2024-03-04,96.83165740966797,101.02749315653556,92.52670181150322,96.14722718903448,1wk
MU,2024-03-11,92.49694061279297,96.71261887128487,89.57076696636425,95.12554151105604,1wk
MU,2024-03-18,109.3199691772461,112.58340082288916,90.26510550557633,96.03810425827666,1wk
MU,2024-03-25,117.05082702636719,121.58829624817457,109.37585546386687,109.4552802455287,1wk
MU,2024-04-01,122.70032501220703,129.6107733126348,118.15292490781817,118.35149822216651,1wk
MU,2024-04-08,121.64788055419922,128.77677251824062,119.07632020666338,128.14132874220525,1wk
MU,2024-04-15,106.0099868774414,123.89179028806714,104.96746552831918,122.74997469847774,1wk
MU,2024-04-22,114.02253723144531,114.24097242979536,105.87097892309184,106.83407543849705,1wk
MU,2024-04-29,113.88353729248047,115.45229232505731,107.97589372339607,112.99987311307297,1wk
MU,2024-05-06,120.37699127197266,120.98264979590877,116.60404485287629,118.92738470528388,1wk
MU,2024-05-13,124.39815521240234,129.20370681549412,120.7840662528865,122.05495367929824,1wk
MU,2024-05-20,128.56825256347656,131.01073298114227,122.40245074295296,126.22504364736002,1wk
MU,2024-05-27,124.11022186279297,132.35114362451714,120.14862570195692,130.82209720707033,1wk
MU,2024-06-03,130.00794982910156,133.17524530507836,124.25916309852873,127.21795429827797,1wk
MU,2024-06-10,140.35379028320312,143.19343321007025,128.78672185445535,128.78672185445535,1wk
MU,2024-06-17,138.54672241210938,156.41859516119456,134.73405986167967,144.54373708534442,1wk
MU,2024-06-24,130.59373474121094,143.04448031078982,129.81928819192686,141.42607821797083,1wk
MU,2024-07-01,130.66323852539062,136.1538731456962,126.36405134676055,129.57106258909172,1wk
MU,2024-07-08,132.71534729003906,135.64690745884556,129.2571007082759,130.46946204803305,1wk
MU,2024-07-15,113.5458984375,134.50409381422236,113.13845722179472,133.0730911194498,1wk
MU,2024-07-22,108.72620391845703,115.61288494944712,104.38351317861893,114.63901408074035,1wk
MU,2024-07-29,92.12063598632812,110.64413819871673,90.50082596923967,109.84914262675998,1wk
MU,2024-08-05,92.49826049804688,93.93919510055493,84.37932405591695,87.08231794088205,1wk
MU,2024-08-12,107.31507110595703,108.78582458894853,92.05106897339986,92.51813273316836,1wk
MU,2024-08-19,102.20720672607422,110.30627238607927,99.68308030401072,106.5797091297928,1wk
MU,2024-08-26,95.63851165771484,101.55132955872178,92.12063524101724,100.04082509531449,1wk
MU,2024-09-02,85.84014129638672,93.29326794831452,84.72714590199483,93.04483039325027,1wk
MU,2024-09-09,90.64989471435547,90.89833226506057,83.59426979067274,87.3009538014341,1wk
MU,2024-09-16,86.63514709472656,87.68851993353542,85.38301965689818,86.69476968357606,1d
MU,2024-09-17,88.17545318603516,89.01019966373072,86.99288809425457,87.50963483067869,1d
MU,2024-09-18,86.80408477783203,88.64252126543019,86.16808521003281,87.44008434563126,1d
MU,2024-09-19,88.69220733642578,89.82508198326161,87.03264628486781,88.79158084230896,1d
MU,2024-09-20,90.33189392089844,90.40145613103279,87.77795623209092,87.84751844222528,1d
MU,2024-09-23,92.9852066040039,94.2075226950706,92.00139602154833,92.10076952594677,1d
MU,2024-09-24,93.41250610351562,94.40625616844665,92.18025814588033,94.13794698686824,1d
MU,2024-09-25,95.17144775390625,95.57888895130738,93.34295113203011,93.57151700062057,1d
MU,2024-09-26,109.19326782226562,114.0825245045915,106.85795639906992,112.39314463760037,1d
MU,2024-09-27,106.8281478881836,110.27646234006686,106.36108407504034,109.8093985269236,1d
MU,2024-09-30,103.06182098388672,106.08282216904475,101.62088638523535,105.41701142796924,1d
MU,2024-10-01,99.68307495117188,103.54876242157414,98.32164210027813,102.75376685195057,1d
MU,2024-10-02,99.22595977783203,101.48177706453028,98.70921298987001,99.9613328312939,1d
MU,2024-10-03,101.18363952636719,101.88920121997013,98.77876599351568,98.8483282004424,1d
MU,2024-10-04,101.6109619140625,103.58852276633196,100.76627572745194,103.0022137646807,1d
MU,2024-10-07,102.3819808959961,104.05335366751004,100.2927497511062,101.63582908432078,1d
MU,2024-10-08,102.01388549804688,102.4118346836888,100.74045417619229,101.6557319899941,1d
MU,2024-10-09,101.17817687988281,101.76515355198823,99.8052603568751,101.72535788012954,1d
MU,2024-10-10,105.14772033691406,106.03315325167493,100.33254982101032,100.84988601697678,1d
MU,2024-10-11,106.37139892578125,107.09765668510934,104.4513013209876,104.50104781048559,1d
MU,2024-10-14,107.78411102294922,108.15221531004939,106.25201933993444,107.25683163213589,1d
MU,2024-10-15,103.78474426269531,108.9282156907269,102.1830044036373,107.30658178936798,1d
MU,2024-10-16,108.67949676513672,109.0674951012275,105.06812471758073,105.4760170956703,1d
MU,2024-10-17,111.4750747680664,113.55434734000667,110.44041009461954,110.76871109686138,1d
MU,2024-10-18,110.57970428466797,112.32072524590578,109.29632220812564,111.17662423904255,1d
MU,2024-10-21,108.52031707763672,110.5697448781972,107.13744971450632,110.52994920563069,1d
MU,2024-10-22,107.26677703857422,107.96318231391555,105.82422000097506,107.68462020377902,1d
MU,2024-10-23,104.51099395751953,106.55047090159913,103.00873960672556,106.01324071806522,1d
MU,2024-10-24,106.3017578125,106.97826907862537,105.00843258536965,106.23211728173335,1d
MU,2024-10-25,107.3563232421875,109.31620890242517,107.16729569308015,107.78410964869612,1d
MU,2024-10-28,105.84412384033203,107.62494045527994,105.77448330635077,106.23212218540598,1d
MU,2024-10-29,107.62493133544922,108.19200637560105,105.05816743149951,106.043085640132,1d
MU,2024-10-30,103.54598236083984,106.2520276477871,103.10823750846625,105.71479739903295,1d
MU,2024-10-31,99.13871002197266,101.96413469928673,98.56168410666234,101.67562174163157,1d
MU,2024-11-01,99.21829223632812,100.09377425495698,98.86013877637807,99.4869035361665,1d
MU,2024-11-04,101.2080307006836,103.25745849262006,100.48177296233563,100.97920748195115,1d
MU,2024-11-05,104.94873046875,105.0780682987074,101.26771814227585,101.47663972499753,1d
MU,2024-11-06,111.25621032714844,111.74369404796384,106.45099087979341,107.82390746893114,1d
MU,2024-11-07,112.82810974121094,113.27579780593183,110.79857583999487,111.98246492301752,1d
MU,2024-11-08,111.32585144042969,113.71353874769937,110.00267374391062,111.56461789408205,1d
MU,2024-11-11,108.09252166748047,110.93784770155143,106.2221630326306,110.38071588317676,1d
MU,2024-11-12,103.56587219238281,104.55079047992128,101.54628912601402,104.46125590389455,1d
MU,2024-11-13,99.40731811523438,102.80976859725938,99.30783272381967,102.27254596557023,1d
MU,2024-11-14,98.67110443115234,101.76514752513015,98.05428293924513,100.77027855832694,1d
MU,2024-11-15,95.8456802368164,97.69613726937418,95.14927494079937,97.04947846175055,1d
MU,2024-11-18,97.00968933105469,97.56681360543868,95.03984514766292,96.05461589343257,1d
MU,2024-11-19,97.22855377197266,97.67624179997358,96.01481233930555,96.50229603938963,1d
MU,2024-11-20,97.86527252197266,98.02444762522451,96.03470949796045,97.47727419437605,1d
MU,2024-11-21,102.23274230957031,102.76002167412709,97.55685337564117,99.58638708109896,1d
MU,2024-11-22,102.11334991455078,103.1778594030131,101.12843176491222,101.83478781891546,1d
