Date,pct_above_20dma,pct_above_50dma,pct_above_150dma,pct_above_200dma,n_valid_200,advances,declines,unchanged,net_advances,ad_line,ad_ratio,mcclellan_osc,mcclellan_sum,breadth_thrust,new_highs,new_lows,net_hl,net_hl_10d,pct_from_52w_high_median,cap_weighted,equal_weighted,ew_minus_cw,ew_cw_ratio
2025-08-07,45.85858585858586,56.16161616161616,63.96761133603239,59.716599190283404,494,244,246,5,-2,5073,0.991869918699187,-31.243610337472628,-226.89746371279443,0.4912064275626888,0,0,0,0.0,,120.47615160847033,113.58003631159205,-6.896115296878278,0.9427594988318548
2025-08-08,50.303030303030305,58.78787878787879,63.56275303643725,61.336032388663966,494,296,195,4,101,5174,1.5179487179487179,-19.62779146370386,-246.5252551764983,0.5115054996110946,0,0,0,0.0,,121.53077871753665,113.82432699697974,-7.706451720556913,0.9365884774056427
2025-08-11,47.474747474747474,56.36363636363637,62.75303643724696,60.526315789473685,494,173,316,6,-143,5031,0.5474683544303798,-34.24459201577769,-280.76984719227596,0.48282872351523093,0,0,0,0.0,,121.2841035828333,113.44179879828462,-7.8423047845486735,0.9353393845287183
2025-08-12,57.97979797979798,62.22222222222222,66.39676113360323,63.36032388663968,494,395,98,2,297,5328,4.030612244897959,-2.1262890832774843,-282.89613627555343,0.5407175080651078,0,0,0,0.0,,122.67975363006346,115.02679147038522,-7.652962159678239,0.9376183768451681
2025-08-13,66.46464646464646,67.27272727272727,71.4574898785425,68.82591093117409,494,403,92,0,311,5639,4.380434782608695,26.759632783567994,-256.1365034919854,0.590430945533527,0,0,0,0.0,,122.89156571490027,116.53517204009162,-6.356393674808643,0.948276404179315
2025-08-14,58.78787878787879,63.63636363636363,68.62348178137651,65.78947368421052,494,140,353,2,-213,5426,0.39660056657223797,-1.6059951134898824,-257.7424986054753,0.5347118025691056,0,0,0,0.0,,122.93155789501533,115.75824127733998,-7.173316617675354,0.9416478832571094
2025-08-15,52.121212121212125,60.80808080808081,67.81376518218623,64.77732793522267,494,203,290,2,-87,5339,0.7,-13.123304262634186,-270.8658028681095,0.512357784989696,0,0,0,0.0,,122.66977818496986,115.51569340821297,-7.154084776756889,0.9416801360317986
2025-08-18,52.121212121212125,60.60606060606061,67.00404858299595,63.96761133603239,494,234,261,0,-27,5312,0.896551724137931,-16.844381003233345,-287.71018387134285,0.505152237305619,0,0,0,0.0,,122.65690820482205,115.48232966626972,-7.174578538552325,0.94150693472094
2025-08-19,60.2020202020202,65.25252525252525,70.64777327935222,67.4089068825911,494,339,155,1,184,5496,2.1870967741935483,1.3714516017018497,-286.338732269641,0.5380763428525547,0,0,0,0.0,,121.77915451138011,115.95729759210312,-5.821856919276996,0.9521933212409276
2025-08-20,62.62626262626262,65.25252525252525,71.05263157894737,67.20647773279352,494,253,238,4,15,5511,1.0630252100840336,-0.13157584979413173,-286.4703081194351,0.5339306348945453,0,0,0,0.0,,121.38941492081702,115.8929646025849,-5.496450318232121,0.9547205139606489
2025-08-21,58.38383838383838,63.03030303030303,69.63562753036437,66.59919028340082,494,165,329,1,-164,5347,0.5015197568389058,-19.49681452238231,-305.9671226418174,0.49758108258026285,0,0,0,0.0,,120.91750286440936,115.54239976410672,-5.375103100302638,0.9555473527572762
2025-08-22,77.97979797979798,73.13131313131314,75.50607287449392,72.8744939271255,494,417,78,0,339,5686,5.346153846153846,14.851471293247528,-291.1156513485699,0.5602798389155318,0,0,0,0.0,,122.91925136288008,117.73741785303208,-5.181833509847991,0.9578435968947592
2025-08-25,67.87878787878788,66.46464646464646,71.86234817813765,69.43319838056681,494,102,390,3,-288,5398,0.26153846153846155,-19.188335024188547,-310.30398637275846,0.4961047905982954,0,0,0,0.0,,122.5187910753917,116.81875607793444,-5.700034997457266,0.953476238645305
2025-08-26,68.88888888888889,66.06060606060606,71.4574898785425,69.63562753036437,494,268,225,2,43,5441,1.191111111111111,-14.762084316132011,-325.0660706888905,0.5047422009744857,0,0,0,0.0,,122.98959306150863,116.96275200137485,-6.026841060133776,0.9509971460990225
2025-08-27,72.32323232323232,67.47474747474747,71.86234817813765,70.24291497975709,494,333,160,2,173,5614,2.08125,2.227483592150122,-322.83858709674035,0.5357811443340943,0,0,0,0.0,,123.22846656879675,117.3439447393905,-5.884521829406253,0.9522470578977706
2025-08-28,67.87878787878788,66.26262626262626,71.25506072874494,69.23076923076923,494,223,270,2,-47,5567,0.825925925925926,-5.479795486451621,-328.318382583192,0.5206086921280428,0,0,0,0.0,,123.74160334826863,117.35257125276235,-6.3890320955062805,0.9483679544904193
2025-08-29,67.47474747474747,65.25252525252525,72.46963562753037,69.43319838056681,494,267,226,2,41,5608,1.1814159292035398,-3.15323123233496,-331.47161381552695,0.5244220481232023,0,0,0,0.0,,122.93405896051195,117.17858958617317,-5.755469374338773,0.9531824669013206
2025-09-02,54.343434343434346,59.39393939393939,70.04048582995951,67.81376518218623,494,124,369,2,-245,5363,0.33604336043360433,-30.03714152779244,-361.50875534331936,0.4748037299507004,0,0,0,0.0,,122.11484423861233,116.35331666739283,-5.761527571219503,0.9528187780351954
2025-09-03,52.92929292929293,58.38383838383838,68.21862348178138,67.4089068825911,494,223,272,0,-49,5314,0.8198529411764706,-33.07471932478982,-394.5834746681092,0.47038578823330945,0,0,0,0.0,,123.26235826999354,116.19167967239483,-7.0706785975987145,0.9426371627410283
2025-09-04,58.98989898989899,60.60606060606061,69.63562753036437,69.02834008097166,494,362,132,1,230,5544,2.742424242424242,-7.324656562780447,-401.90813123088964,0.5180962853303817,0,0,0,0.0,,124.34330098086166,117.14074279418337,-7.202558186678289,0.9420752213439558
2025-09-05,55.75757575757576,60.60606060606061,69.63562753036437,69.02834008097166,494,267,228,0,39,5583,1.1710526315789473,-4.564658911377819,-406.47279014226746,0.5219685860692103,0,0,0,0.0,,124.11664834034504,117.23253951377922,-6.8841088265658215,0.9445351697889179
2025-09-08,56.56565656565657,61.01010101010101,69.02834008097166,67.4089068825911,494,245,247,3,-2,5581,0.9919028340080972,-6.323451766285832,-412.79624190855327,0.5176047485429532,0,0,0,0.0,,124.47508570042935,117.28851346179931,-7.186572238630035,0.9422649745674748
2025-09-09,49.09090909090909,59.39393939393939,67.61133603238866,65.9919028340081,494,208,285,2,-77,5504,0.7298245614035088,-15.371359974158326,-428.1676018827116,0.5002051022100468,0,0,0,0.0,,124.99727769545036,116.99742038623968,-7.999857309210682,0.9359997477008904
2025-09-10,44.04040404040404,57.57575757575758,68.21862348178138,65.38461538461539,494,208,286,1,-78,5426,0.7272727272727273,-23.131474793028623,-451.29907667574025,0.4858137439134832,22,9,13,1.3,-9.423153300107256,125.5614819593291,116.88068693544909,-8.680795023880009,0.9308641878988667
2025-09-11,63.63636363636363,65.85858585858585,72.2672064777328,70.24291497975709,494,427,65,3,362,5788,6.569230769230769,14.793728855246862,-436.5053478204934,0.5552814593586296,57,1,56,6.9,-8.338601833987275,126.57992764212815,118.69877867383126,-7.881148968296898,0.9377377668394724
2025-09-12,54.74747474747475,62.22222222222222,70.24291497975709,68.42105263157895,494,116,377,2,-261,5527,0.3076923076923077,-15.783483599046757,-452.28883141954014,0.49710194268379854,20,6,14,8.3,-8.917407677951527,126.58291576960544,117.81613143217152,-8.766784337433918,0.9307427524154175
2025-09-15,49.898989898989896,57.97979797979798,68.01619433198381,65.78947368421052,494,205,288,2,-83,5444,0.7118055555555556,-23.86828484967459,-476.1571162692147,0.4823236805620531,29,14,15,9.8,-9.006406353305835,127.56646861634577,117.59991154383039,-9.966557072515386,0.9218716549841193
2025-09-16,41.41414141414141,53.93939393939394,66.59919028340082,65.18218623481782,494,184,309,2,-125,5319,0.5954692556634305,-34.903872737137256,-511.060989006352,0.4624875844834647,20,9,11,10.9,-9.496512877803031,127.47453276245191,117.33908104289652,-10.135451719555391,0.9204903795298254
2025-09-17,45.656565656565654,56.56565656565657,67.81376518218623,64.97975708502024,494,287,207,1,80,5399,1.3864734299516908,-23.45771031016145,-534.5186993165134,0.48403014365356717,22,7,15,12.4,-9.287158156011676,127.31375617722777,117.50816243676945,-9.80559374045832,0.922980877833748
2025-09-18,52.121212121212125,58.78787878787879,67.27272727272727,65.18218623481782,494,319,174,2,145,5544,1.8333333333333333,-6.9882963178897555,-541.5069956344032,0.5136717218128116,46,11,35,15.9,-8.984908720749113,127.98593799679371,118.29512726051088,-9.690810736282828,0.9242822228132156
2025-09-19,49.09090909090909,59.19191919191919,67.27272727272727,65.18218623481782,494,219,275,1,-56,5488,0.7963636363636364,-13.175036175938313,-554.6820318103415,0.5008804702207877,31,13,18,17.7,-9.248022975799348,128.70701756028072,118.11015272430465,-10.596864835976064,0.9176667672295883
2025-09-22,48.686868686868685,56.56565656565657,68.08080808080808,65.58704453441295,494,245,248,2,-3,5485,0.9879032258064516,-13.04528822015478,-567.7273200304963,0.5001671853899383,37,13,24,20.1,-8.978564251019582,129.21906140647047,118.21943940706493,-10.999621999405548,0.9148761654845547
2025-09-23,52.323232323232325,59.39393939393939,68.48484848484848,65.58704453441295,494,268,224,3,44,5529,1.1964285714285714,-8.121652529384342,-575.8489725598807,0.5082668693471262,33,15,18,21.9,-8.84177634808257,128.45081581316208,118.31222647547972,-10.138589337682362,0.9210702612241137
2025-09-24,48.888888888888886,55.95959595959596,68.08080808080808,65.38461538461539,494,211,281,3,-70,5459,0.7508896797153025,-15.386487266280211,-591.235459826161,0.4938295819418098,25,9,16,22.2,-8.835824649747387,127.96668517086086,118.00531480720117,-9.961370363659682,0.9221565335512186
2025-09-25,41.21212121212121,51.515151515151516,66.26262626262626,63.56275303643725,494,119,375,1,-256,5203,0.31733333333333336,-40.30886731787357,-631.5443271440346,0.4478406921813188,12,19,-7,15.9,-9.85966379853538,127.2419782704395,117.03933333845764,-10.202644931981865,0.9198169890891101
2025-09-26,53.333333333333336,57.17171717171717,68.68686868686869,65.58704453441295,494,420,74,1,346,5549,5.675675675675675,-0.6078771173157165,-632.1522042613503,0.5209973716301332,43,3,40,18.5,-9.2102569641062,127.96260609474179,118.2099299966513,-9.75267609809049,0.9237849525284775
2025-09-29,55.15151515151515,57.37373737373738,67.67676767676768,66.59919028340082,494,308,187,0,121,5670,1.6470588235294117,10.612236162475106,-621.5399680988752,0.5394018899196038,56,2,54,22.4,-9.205769248162449,128.25996030254618,118.65106164672179,-9.60889865582439,0.9250826319206834
2025-09-30,58.78787878787879,59.5959595959596,68.68686868686869,67.61133603238866,494,300,194,1,106,5776,1.5463917525773196,18.637220320732375,-602.9027477781428,0.5517447189147144,59,0,59,27.2,-9.070808075661823,128.708321959618,119.01403559744561,-9.694286362172377,0.924680189947516
2025-10-01,56.36363636363637,58.58585858585859,68.28282828282828,68.21862348178138,494,216,278,1,-62,5714,0.7769784172661871,8.435698704741704,-594.4670490734011,0.5309269452143578,37,10,27,28.4,-9.373490248931477,129.25969762295585,119.26235663288853,-9.997340990067329,0.9226569365864596
2025-10-02,56.56565656565657,58.38383838383838,69.29292929292929,67.61133603238866,494,271,219,5,52,5766,1.2374429223744292,11.186370744697491,-583.2806783287036,0.5349513596280737,44,11,33,28.2,-8.9031216439105,129.3200264464599,119.54318120139085,-9.776845245069055,0.9243980571785856
2025-10-03,61.41414141414141,61.81818181818182,70.1010101010101,68.42105263157895,494,315,178,2,137,5903,1.7696629213483146,22.06812207099479,-561.2125562577088,0.5538593366531003,38,4,34,29.8,-8.709160068477173,129.26970957475848,119.94480602181083,-9.324903552947646,0.9278647443115441
2025-10-06,56.36363636363637,59.5959595959596,69.4949494949495,67.20647773279352,494,239,256,0,-17,5886,0.93359375,15.706123289068444,-545.5064329686404,0.5409445995940425,57,15,42,31.6,-8.765816583482666,129.9241402924138,119.87221129282362,-10.051928999590174,0.9226323223923838
2025-10-07,52.323232323232325,56.96969696969697,69.0909090909091,67.20647773279352,494,195,298,2,-103,5783,0.6543624161073825,1.5012150272073903,-544.005217941433,0.5145069497323929,34,6,28,32.6,-8.90303335884357,129.26811424477475,119.33654434150691,-9.931569903267842,0.9231707682803976
2025-10-08,53.13131313131313,56.96969696969697,67.87878787878788,66.59919028340082,494,266,227,2,39,5822,1.171806167400881,3.6919467316145003,-540.3132712098185,0.5190609138784118,46,5,41,35.1,-9.021493754083298,130.0031270203012,119.76572310473254,-10.237403915568663,0.9212526333003513
2025-10-09,45.45454545454545,51.717171717171716,66.86868686868686,65.18218623481782,494,120,374,1,-254,5568,0.32085561497326204,-24.049396990735097,-564.3626682005536,0.4688525622199887,17,15,2,36.0,-9.423131323545986,129.609181280514,118.81114517099967,-10.798036109514342,0.9166877222521445
2025-10-10,28.88888888888889,38.58585858585859,59.19191919191919,58.097165991902834,494,80,415,0,-335,5233,0.1927710843373494,-55.82981707020851,-620.1924852707621,0.4129913984738383,9,24,-15,30.5,-12.012255642045327,126.09469075002923,116.11359444814875,-9.981096301880484,0.9208444364904541
2025-10-13,35.95959595959596,43.83838383838384,63.43434343434343,62.14574898785425,494,350,142,3,208,5441,2.464788732394366,-27.874442304322383,-648.0669275750845,0.46724425580971096,10,12,-2,24.9,-11.030512584014641,128.24726903230464,117.3887715696024,-10.858497462702246,0.9153315501793098
2025-10-14,43.03030303030303,50.303030303030305,66.66666666666667,65.38461538461539,494,379,115,1,264,5705,3.2956521739130435,1.8233409885975256,-646.2435865864869,0.5217828416139078,26,3,23,21.3,-10.554536727002544,128.07611849707587,118.38380506202537,-9.692313435050494,0.9243238040878653
2025-10-15,43.63636363636363,50.303030303030305,64.84848484848484,63.76518218623482,494,245,247,3,-2,5703,0.9919028340080972,0.33714213041418617,-645.9064444560727,0.5174527758067966,42,9,33,21.9,-10.306796665001661,128.79955697631533,118.59183659722328,-10.207720379092052,0.9207472399849238
2025-10-16,35.15151515151515,41.41414141414141,60.80808080808081,60.32388663967611,494,131,363,1,-232,5471,0.3608815426997245,-24.16756683630787,-670.0740112923805,0.4715853958846186,12,19,-7,17.9,-11.343492662579685,128.04084972859263,117.49801643811442,-10.542833290478214,0.9176603926572982
2025-10-17,42.02020202020202,45.45454545454545,63.43434343434343,62.550607287449395,494,352,142,1,210,5681,2.4788732394366195,-0.35179052220903984,-670.4258018145896,0.515397252503315,14,2,12,15.7,-10.733685661022035,128.66130910582223,118.05121794836373,-10.610091157458498,0.9175347178479908
2025-10-20,54.343434343434346,53.13131313131313,66.66666666666667,65.18218623481782,494,404,87,4,317,5998,4.64367816091954,30.820537987037305,-639.6052638275523,0.5712905867084149,34,3,31,14.6,-9.862548845319852,130.01692351766835,119.23208016581795,-10.784843351850398,0.9170504649697789
2025-10-21,61.21212121212121,54.94949494949495,68.88888888888889,67.00404858299595,494,294,199,2,95,6093,1.4773869346733668,34.89453374826533,-604.710730079287,0.5758466408307646,18,0,18,13.6,-9.349970566381828,129.8537295234964,119.81742421570338,-10.036305307793029,0.9227106888294879
2025-10-22,50.90909090909091,51.515151515151516,67.67676767676768,67.00404858299595,494,189,304,2,-115,5978,0.6217105263157895,16.991206243252748,-587.7195238360343,0.5408503679450678,11,2,9,10.4,-9.954324092245226,129.20872797030984,119.18132967470942,-10.02739829560042,0.9223938006888779
2025-10-23,57.37373737373738,53.333333333333336,68.88888888888889,67.81376518218623,494,285,209,1,76,6054,1.3636363636363635,20.891834488180017,-566.8276893478543,0.5474090423047058,17,3,14,11.6,-9.722809970763885,130.03320056942337,119.88243309376205,-10.150767475661326,0.9219371096672966
2025-10-24,58.58585858585859,53.93939393939394,67.87878787878788,65.9919028340081,494,258,234,3,24,6078,1.1025641025641026,18.869887212626686,-547.9578021352276,0.5432238062315663,36,5,31,16.2,-9.65569162185626,131.2073578722209,120.29723098415292,-10.910126888067992,0.9168482083246197
2025-10-27,63.23232323232323,57.77777777777778,67.27272727272727,65.9919028340081,494,324,169,2,155,6233,1.9171597633136095,30.279096088288682,-517.6787060469388,0.5639468980729226,49,4,45,20.9,-9.544818849467445,133.08798096189832,120.90099815163367,-12.186982810264652,0.9084291254388054
2025-10-28,50.707070707070706,48.888888888888886,64.24242424242425,63.1578947368421,494,106,389,1,-283,5950,0.27249357326478146,-4.302217266479026,-521.9809233134179,0.5003459009944665,22,14,8,19.4,-10.214560266864853,133.3442720496595,119.80594055841478,-13.538331491244733,0.8984708433054939
2025-10-29,37.57575757575758,43.03030303030303,57.57575757575758,57.08502024291498,494,130,365,1,-235,5715,0.3561643835616438,-29.009019421053665,-550.9899427344715,0.457124148563884,41,44,-3,15.8,-11.217731163886075,133.55995141785854,118.5101336201728,-15.049817797685748,0.8873178850552247
2025-10-30,35.95959595959596,42.42424242424242,57.17171717171717,57.08502024291498,494,226,268,2,-42,5673,0.8432835820895522,-30.532645004819393,-581.5225877392909,0.4571906449236342,22,23,-1,16.4,-11.768418203748121,132.30730395631588,117.98975122842977,-14.31755272788611,0.8917856210522334
2025-10-31,40.4040404040404,42.02020202020202,57.37373737373738,57.28744939271255,494,263,229,4,34,5707,1.148471615720524,-24.021391331334343,-605.5439790706253,0.47125649957905624,17,17,0,15.2,-11.443095740077174,132.72786512537567,118.25848922638113,-14.469375898994542,0.8909846407510084
2025-11-03,37.17171717171717,40.0,58.18181818181818,56.477732793522264,494,187,307,2,-120,5587,0.6091205211726385,-33.85835603223505,-639.4023351028603,0.4543994105867656,21,29,-8,11.3,-11.844564259375156,133.07157209411423,117.93852821474458,-15.133043879369652,0.8862789126090216
2025-11-04,35.55555555555556,40.0,55.95959595959596,57.08502024291498,494,212,283,1,-71,5516,0.7491166077738516,-37.16015294231173,-676.562488045172,0.4496509410769588,14,15,-1,9.4,-11.989347187618616,131.27697950400585,117.18120351782753,-14.095775986178325,0.892625683197196
2025-11-05,40.2020202020202,41.41414141414141,56.36363636363637,56.2753036437247,494,306,186,4,120,5636,1.6451612903225807,-20.543356277651213,-697.1058443228233,0.4809782644288199,31,15,16,10.1,-12.235032500371846,131.98746606881778,117.92064736371803,-14.066818705099749,0.8934230717198149
2025-11-06,38.38383838383838,39.5959595959596,54.343434343434346,54.04858299595141,494,161,335,0,-174,5462,0.48059701492537316,-35.87037512217176,-732.976219444995,0.4525452662042251,24,27,-3,8.4,-12.878736082200303,130.5242644135738,117.09803036931726,-13.426234044256546,0.8971361064199164
2025-11-07,45.05050505050505,44.84848484848485,56.96969696969697,57.08502024291498,494,385,110,1,275,5737,3.5,-3.5335275844324237,-736.5097470294274,0.5116784501266892,26,4,22,7.5,-11.848150926712053,130.4884852544678,118.23584765642359,-12.252637598044217,0.9061017715536345
2025-11-10,49.494949494949495,47.27272727272727,57.97979797979798,57.69230769230769,494,317,177,2,140,5877,1.7909604519774012,10.52327373051494,-725.9864732989125,0.5353188055324365,42,10,32,6.2,-11.502088046796555,132.76937973439348,118.91135101818078,-13.8580287162127,0.8956233075432315
2025-11-11,55.75757575757576,50.90909090909091,60.60606060606061,60.526315789473685,494,335,160,1,175,6052,2.09375,26.01744829259397,-699.9690250063186,0.561036782120662,39,4,35,8.9,-10.973528642464453,133.0148166977663,119.61180062713615,-13.403016070630144,0.8992366684902162
2025-11-12,57.08502024291498,53.23886639676113,61.336032388663966,60.446247464503045,493,294,200,1,94,6146,1.47,30.988700764400008,-668.9803242419185,0.5672376763541522,39,4,35,12.7,-10.565549190405676,132.80916548208134,119.9235938073843,-12.885571674697047,0.9029767890798502
2025-11-13,47.77327935222672,45.54655870445344,57.28744939271255,59.43204868154158,493,127,366,2,-239,5907,0.3469945355191257,1.4478144876085324,-667.53250975431,0.5109410971756174,15,10,5,13.3,-11.91770925861082,130.38853190202425,118.41840843589576,-11.970123466128499,0.9081965009382649
2025-11-14,43.11740890688259,44.12955465587044,57.08502024291498,59.43204868154158,493,186,304,6,-118,5789,0.6118421052631579,-11.570629500394661,-679.1031392547047,0.4870594134590859,13,12,1,13.4,-12.028214642950152,130.32822559334664,118.07917985724355,-12.249045736103099,0.9060138685972533
2025-11-17,32.388663967611336,37.85425101214575,51.21457489878542,55.172413793103445,493,99,397,0,-298,5491,0.24937027707808565,-40.788707252958005,-719.8918465076628,0.43479347904717,10,21,-11,13.1,-12.783193603408161,129.48368225027914,116.50922337524345,-12.974458875035694,0.8997985024093048
2025-11-18,33.40080971659919,38.663967611336034,52.02429149797571,55.98377281947262,493,247,249,0,-2,5489,0.9919678714859438,-35.727510517715515,-755.6193570253782,0.44628264121454664,17,16,1,13.3,-13.379194368838053,128.42470053515302,116.48182364388589,-11.942876891267133,0.9070048297445858
2025-11-19,31.17408906882591,36.8421052631579,49.392712550607285,54.766734279918865,493,200,292,4,-92,5397,0.684931506849315,-40.294130401655906,-795.9134874270342,0.43905017281929276,12,25,-13,10.4,-12.850228201788394,129.1634637804513,116.20743139118797,-12.956032389263342,0.8996927458426969
2025-11-20,28.74493927125506,32.18623481781376,46.76113360323887,51.724137931034484,493,146,349,1,-203,5194,0.4183381088825215,-55.18663587944891,-851.100123306483,0.41285004957023863,6,26,-20,8.7,-15.14089572434325,127.15119618146774,114.76630962412004,-12.384886557347698,0.9025971683375104
2025-11-21,47.07070707070707,41.70040485829959,52.83400809716599,56.79513184584179,493,440,55,1,385,5579,8.0,-8.369601335177599,-859.4697246416606,0.4994025658099932,24,0,24,8.9,-13.601236807173445,128.54070938143735,117.01833223993452,-11.52237714150283,0.9103600937247761
2025-11-24,48.888888888888886,43.11740890688259,54.04858299595141,56.79513184584179,493,259,236,1,23,5602,1.097457627118644,-4.7911242770207,-864.2608489186813,0.5037352489776895,27,6,21,7.8,-12.942840192977156,131.04415648967026,117.57163706374452,-13.47251942592574,0.8971909943425236
2025-11-25,64.64646464646465,53.23886639676113,57.08502024291498,61.054766734279916,493,419,74,3,345,5947,5.662162162162162,30.752106648443394,-833.5087422702379,0.5666740364584194,46,0,46,8.9,-11.747210383267504,132.34721087462802,119.29405539703768,-13.053155477590337,0.9013718884491224
2025-11-26,71.31313131313131,57.89473684210526,59.311740890688256,61.4604462474645,493,362,133,1,229,6176,2.7218045112781954,49.294260169376216,-784.2144821008617,0.5966084173410943,44,1,43,9.7,-10.999784796377309,133.15746456921184,120.11233104958676,-13.045133519625082,0.9020322776358921
2025-11-28,77.77777777777777,60.931174089068826,59.716599190283404,62.550607287449395,494,378,117,1,261,6437,3.230769230769231,68.1271365805398,-716.0873455203218,0.626977134849325,40,0,40,13.2,-10.120147715731342,133.8689867278016,120.8015816474264,-13.067405080375195,0.902386613959024
2025-12-01,67.87878787878788,53.84615384615385,57.89473684210526,61.1336032388664,494,134,362,0,-228,6209,0.3701657458563536,34.59425539047227,-681.4930901298495,0.5621015267535533,16,1,15,14.6,-10.870454659197149,133.09157231625002,120.0085508517919,-13.083021464458128,0.9016990990731519
2025-12-02,64.84848484848484,52.22672064777328,56.072874493927124,59.51417004048583,494,214,281,1,-67,6142,0.7615658362989324,21.980509405689595,-659.5125807241599,0.5385054732207676,16,1,15,17.2,-11.049581289086618,133.4484482444632,119.92912387875856,-13.519324365704648,0.8986925322583093
2025-12-03,68.28282828282828,54.8582995951417,57.08502024291498,62.34817813765182,494,331,164,1,167,6309,2.018292682926829,34.67456371909133,-624.8380170050685,0.5621748178509678,36,1,35,20.6,-10.072536753256589,134.0291372582642,120.84728076165328,-13.18185649661092,0.9016493221827545
2025-12-04,65.45454545454545,56.477732793522264,57.89473684210526,61.74089068825911,494,256,238,2,18,6327,1.0756302521008403,30.334446048131767,-594.5035709569368,0.5541827825111156,32,7,25,24.4,-9.86842328676748,134.17760291810376,121.01116553413638,-13.166437383967377,0.9018730615421442
2025-12-05,62.42424242424242,55.87044534412956,57.69230769230769,63.36032388663968,494,264,232,0,32,6359,1.1379310344827587,27.883263531801326,-566.6203074251355,0.5501964701483908,34,8,26,29.0,-9.820605517405445,134.57004783744125,121.25198418956396,-13.318063647877295,0.9010324818791375
2025-12-08,56.96969696969697,50.607287449392715,56.2753036437247,60.72874493927125,494,160,335,1,-175,6184,0.47761194029850745,4.781150678808828,-561.8391567463267,0.5089302616181967,24,8,16,28.2,-10.374645837101015,133.94501165969237,120.5893668884625,-13.355644771229876,0.9002900921374966
2025-12-09,52.525252525252526,48.78542510121458,55.87044534412956,59.51417004048583,494,215,280,1,-65,6119,0.7678571428571429,-3.9063518864744537,-565.7455086328011,0.49536902029551255,29,7,22,28.3,-10.561435246885864,133.99763427686537,120.36694250861642,-13.630691768248951,0.8982766237493024
2025-12-10,60.80808080808081,55.87044534412956,59.10931174089069,60.931174089068826,494,386,109,1,277,6396,3.541284403669725,23.161171631253623,-542.5843370015475,0.5470833765686884,67,5,62,29.9,-9.706482509466808,134.93662650316205,121.95722151113308,-12.979404992028961,0.9038111050469695
2025-12-11,70.56451612903226,61.336032388663966,61.336032388663966,64.37246963562752,494,367,126,3,241,6637,2.9126984126984126,42.55906612269034,-500.02527087885716,0.5829631093186927,72,2,70,32.6,-9.33858315775714,134.91203705163989,123.031874207076,-11.880162844563884,0.9119414167616745
2025-12-12,66.93548387096774,59.91902834008097,60.32388663967611,64.17004048582996,494,211,284,1,-73,6564,0.7429577464788732,27.27824477580367,-472.7470261030535,0.5544721123994079,19,4,15,30.1,-9.964967900695509,133.42015485292228,122.20287041615833,-11.217284436763947,0.9159251130451056
2025-12-15,67.54032258064517,61.74089068825911,61.1336032388664,64.17004048582996,494,288,205,3,83,6647,1.4048780487804877,29.80255775194945,-442.94446835110404,0.5598732735969338,33,5,28,31.4,-9.35534396347334,133.2051619304744,122.33405384412615,-10.871108086348244,0.9183882371463776
2025-12-16,60.685483870967744,57.89473684210526,57.69230769230769,62.550607287449395,494,135,360,1,-225,6422,0.375,0.7634454610201615,-442.18102289008385,0.5076649098024499,8,4,4,30.3,-10.490619769435606,132.94685728569812,121.50887729950388,-11.437979986194236,0.9139657738459028
2025-12-17,57.86290322580645,59.716599190283404,57.08502024291498,62.75303643724696,494,250,244,2,6,6428,1.0245901639344261,-0.7825224524488377,-442.9635453425327,0.5073754488372639,13,0,13,28.1,-10.875986412004268,131.11144876856383,121.14499665335849,-9.966452115205342,0.9239848830227024
2025-12-18,58.46774193548387,58.097165991902834,57.08502024291498,63.36032388663968,494,264,229,3,35,6463,1.1528384279475983,0.8229746905715984,-442.1405706519611,0.5124884503947889,18,1,17,27.3,-10.379361932272957,132.33195862668958,121.43528180766803,-10.89667681902155,0.9176564986107306
2025-12-19,56.653225806451616,58.097165991902834,57.28744939271255,61.94331983805668,494,284,211,1,73,6536,1.3459715639810426,6.022205035691535,-436.1183656162696,0.5236246182752589,30,4,26,27.3,-10.3897030326481,133.61449126508643,121.95895028559069,-11.65554097949574,0.912767388708074
2025-12-22,63.70967741935484,62.34817813765182,59.91902834008097,63.56275303643725,494,392,104,0,288,6824,3.769230769230769,32.11082305236482,-404.0075425639048,0.5721151568879683,60,2,58,31.5,-9.748663303283077,134.51573288809112,122.93431920258773,-11.581413685503392,0.913902906099925
2025-12-23,61.49193548387097,62.550607287449395,59.51417004048583,62.550607287449395,494,216,280,0,-64,6760,0.7714285714285715,18.772166373616713,-385.2353761902881,0.5472731049024726,28,4,24,31.7,-9.742555318052737,135.17699750468398,122.66932266995887,-12.507674834725108,0.9074718697292289
2025-12-24,66.33064516129032,63.1578947368421,60.931174089068826,63.76518218623482,494,384,110,2,274,7034,3.4909090909090907,41.346334726580295,-343.8890414637078,0.5891012558697816,44,1,43,29.8,-9.324320755289428,135.5837114552601,123.13643088249997,-12.447280572760135,0.908194867663971
2025-12-26,66.53225806451613,63.56275303643725,60.931174089068826,63.76518218623482,494,262,226,8,36,7070,1.1592920353982301,36.44858151086029,-307.4404599528475,0.5796074358755738,31,1,30,25.8,-9.357556995747817,135.52305724155863,123.16377477079247,-12.35928247076616,0.908803101683747
