Date,basic-materials,communication-services,consumer-cyclical,consumer-defensive,energy,financial-services,healthcare,industrials,real-estate,technology,utilities
2025-08-29,105.50189275752265,136.1678101586867,124.02120179612812,102.79059336620459,108.2604082664786,126.32853467809802,89.37017381399879,117.96189906598931,97.66990869396726,124.86038888719392,109.89711971434026
2025-09-02,104.93456636444124,135.53033209616984,122.80404671612389,102.94262854760888,108.51769864285346,125.45965810559561,89.44190377671242,116.9056596121234,96.08738981594014,123.6483165330135,109.5018414471941
2025-09-03,104.5808330656391,142.69291286358407,123.32082190718589,103.19064364781863,106.02156956618879,125.15162599830091,89.0876509153932,116.36476801627393,95.85382585711125,124.58913677872455,109.29678548005307
2025-09-04,104.8692550880373,144.10781236329552,126.14024867522306,103.41934535029272,106.65151371109877,126.43713544152178,89.42390593867134,117.76594724531364,96.45555362421699,125.3180444471686,109.12741357538555
2025-09-05,105.38678285896607,145.1239469074244,126.17988345408168,103.58254250891525,104.45175794557474,124.02896241430483,89.68555052004696,117.36552560806399,97.3706955333917,125.14003851992027,108.78654690809289
2025-09-08,105.78854593238457,144.9673548038828,126.75308232089235,103.66244045033149,104.28134778647146,124.58101787332868,89.64831553041503,117.37270018855473,96.74062977251917,126.05814900390419,107.59918556456502
2025-09-09,104.08165656853075,147.68171600056257,126.94372534060115,104.02268119108012,104.80087273595814,125.28433163706713,90.17309180233416,116.53553885548996,96.68564048372808,126.13043892169655,108.42904166274454
2025-09-10,104.4592910307914,146.75063348328712,124.99325486113025,102.82662113669068,106.71834677898647,125.03306769154416,89.34936873534053,117.77274201935458,96.71306797999708,129.03903320398328,110.32964526312782
2025-09-11,106.84236187697127,147.25679780269886,127.23183504360377,103.93310165363094,106.66910896809866,127.19668341764466,90.86768401741016,118.81367627685576,98.27712646223526,129.1241536215316,110.87758457273918
2025-09-12,105.83211956023669,147.65772398356492,128.41826535342472,103.78249165401343,106.07117909110009,126.55890362324381,89.8815598405945,117.75318635887244,97.84386322189711,129.50451706532058,111.49467989560875
2025-09-15,105.01014198140649,152.03760497864613,130.04442412828826,102.90236366407363,105.7185338832366,126.30135620208186,89.05841275382588,118.28138380527804,97.79826407070505,130.66785639352122,111.72195884475727
